store_id,name,displayName,postalCode,address,city,state,country,streetAddress,relevance,x,y
1185,Walmart Supercenter,Supercenter,78753,1030 Norwood Park Blvd,Austin,TX,US,1030 Norwood Park Blvd,1,-97.691169,30.339159
1186,Walmart Supercenter,Supercenter,77575,2121 Highway 146 Byp,Liberty,TX,US,2121 Highway 146 Byp,1,-94.774743,30.075741
1187,Walmart Supercenter,Supercenter,66749,2200 N State St,Iola,KS,US,2200 N State St,1,-95.409144,37.94168
1188,Walmart Supercenter,Supercenter,63044,11900 St Charles Rock Rd,Bridgeton,MO,US,11900 St Charles Rock Rd,1,-90.419142,38.745045
1189,Walmart,Store,40906,301 Parkway Plz,Barbourville,KY,US,301 Parkway Plz,1,-83.88873,36.85149
1190,Walmart Supercenter,Supercenter,40403,120 Jill Dr,Berea,KY,US,120 Jill Dr,1,-84.312766,37.565509
1191,Walmart Supercenter,Supercenter,27278,501 Hampton Pointe B,Hillsborough,NC,US,501 Hampton Pointe B,0.760571,-79.085321,36.055925
1192,Walmart Supercenter,Supercenter,39111,1625 Simpson Hwy #49,Magee,MS,US,1625 Simpson Hwy #49,1,-89.69887,31.84862
1193,Walmart Supercenter,Supercenter,71201,2701 Louisville Ave,Monroe,LA,US,2701 Louisville Ave,1,-92.098137,32.525953
1194,Walmart Supercenter,Supercenter,37830,373 S Illinois Ave,Oak Ridge,TN,US,373 S Illinois Ave,1,-84.253102,36.008054
1195,Walmart Supercenter,Supercenter,39576,460 Highway 90,Waveland,MS,US,460 Highway 90,1,-89.384966,30.306263
1196,Walmart Supercenter,Supercenter,70760,460 Hospital Rd,New Roads,LA,US,460 Hospital Rd,1,-91.464629,30.688639
1197,Walmart Supercenter,Supercenter,27804,1511 Benvenue Rd,Rocky Mount,NC,US,1511 Benvenue Rd,1,-77.812348,35.97801
1198,Walmart Supercenter,Supercenter,78232,1515 N Loop 1604 E,San Antonio,TX,US,1515 N Loop 1604 E,0.804444,-98.471077,29.612
1199,Walmart Supercenter,Supercenter,81620,171 Yoder Avenue,Avon,CO,US,171 Yoder Avenue,1,-106.500457,39.627675
1200,Walmart Supercenter,Supercenter,80909,3201 E Platte Ave,Colorado Springs,CO,US,3201 E Platte Ave,1,-104.769692,38.837512
1201,Walmart Supercenter,Supercenter,35071,890 Odum Rd,Gardendale,AL,US,890 Odum Rd,1,-86.823459,33.646723
1202,Walmart Supercenter,Supercenter,54494,4331 8th St S,Wisconsin Rapids,WI,US,4331 8th St S,1,-89.814112,44.35456
1203,Walmart Supercenter,Supercenter,33598,4928 State Road 674,Wimauma,FL,US,4928 State Road 674,1,-82.332991,27.715143
1204,Walmart Supercenter,Supercenter,70605,3451 Nelson Rd,Lake Charles,LA,US,3451 Nelson Rd,1,-93.248833,30.195528
1205,Walmart Supercenter,Supercenter,32063,9218 S State Road 228,Macclenny,FL,US,9218 S State Road 228,1,-82.11577,30.26238
1206,Walmart Supercenter,Supercenter,70808,3132 College Dr,Baton Rouge,LA,US,3132 College Dr,1,-91.142424,30.420578
1207,Walmart Supercenter,Supercenter,32404,725 No. Tyndall Pkwy,Callaway,FL,US,725 No. Tyndall Pkwy,0.993083,-85.59328,30.161556
1209,Walmart Supercenter,Supercenter,28092,306 N Generals Blvd,Lincolnton,NC,US,306 N Generals Blvd,1,-81.242146,35.483228
1210,Walmart Supercenter,Supercenter,40356,1024 N Main St,Nicholasville,KY,US,1024 N Main St,1,-84.564032,37.89845
1211,Walmart Supercenter,Supercenter,60033,21101 Mcguire Rd,Harvard,IL,US,21101 Mcguire Rd,1,-88.610418,42.40622
1212,Walmart Supercenter,Supercenter,36571,1095 Industrial Pkwy,Saraland,AL,US,1095 Industrial Pkwy,1,-88.10064,30.80199
1213,Walmart Supercenter,Supercenter,34613,13300 Cortez Blvd,Brooksville,FL,US,13300 Cortez Blvd,0.755,-82.505614,28.531882
1214,Walmart Supercenter,Supercenter,67701,115 W Willow St,Colby,KS,US,115 W Willow St,1,-101.04396,39.37408
1215,Walmart Supercenter,Supercenter,30701,450 W Belmont Dr,Calhoun,GA,US,450 W Belmont Dr,1,-84.945496,34.479332
1216,Walmart Supercenter,Supercenter,75006,1213 E Trinity Mills Rd,Carrollton,TX,US,1213 E Trinity Mills Rd,0.805,-96.905707,32.985366
1217,Walmart Supercenter,Supercenter,28734,273 Commons Drive,Franklin,NC,US,273 Commons Drive,1,-83.364923,35.166509
1218,Walmart Supercenter,Supercenter,85122,1741 E Florence Blvd,Casa Grande,AZ,US,1741 E Florence Blvd,1,-111.712285,32.877306
1219,Walmart Supercenter,Supercenter,32218,12100 Lem Turner Rd,Jacksonville,FL,US,12100 Lem Turner Rd,1,-81.706767,30.451197
1220,Walmart Supercenter,Supercenter,32811,2500 S Kirkman Rd,Orlando,FL,US,2500 S Kirkman Rd,1,-81.4592,28.51576
1221,Walmart Supercenter,Supercenter,67209,6110 W Kellogg Dr,Wichita,KS,US,6110 W Kellogg Dr,1,-97.413283,37.67493
1222,Walmart Supercenter,Supercenter,32534,8970 Pensacola Blvd,Pensacola,FL,US,8970 Pensacola Blvd,1,-87.272464,30.527664
1223,Walmart Supercenter,Supercenter,32312,5500 Thomasville Rd,Tallahassee,FL,US,5500 Thomasville Rd,1,-84.226942,30.546529
1224,Walmart Supercenter,Supercenter,32504,2650 Creighton Rd,Pensacola,FL,US,2650 Creighton Rd,1,-87.192759,30.497187
1225,Walmart Supercenter,Supercenter,32065,899 Blanding Blvd,Orange Park,FL,US,899 Blanding Blvd,1,-81.769118,30.137757
1226,Walmart Supercenter,Supercenter,37015,1626 Highway 12 S,Ashland City,TN,US,1626 Highway 12 S,1,-87.033157,36.24814
1227,Walmart Supercenter,Supercenter,30907,260 Bobby Jones Expy,Augusta,GA,US,260 Bobby Jones Expy,1,-82.08859,33.503886
1228,Walmart Supercenter,Supercenter,60073,2680 N Il Route 83,Round Lake Beach,IL,US,2680 N Il Route 83,1,-88.06611,42.3955
1229,Walmart Supercenter,Supercenter,35244,2780 John Hawkins Pkwy,Hoover,AL,US,2780 John Hawkins Pkwy,0.877143,-86.824575,33.362222
1230,Walmart Supercenter,Supercenter,85901,5401 S White Mountain Rd,Show Low,AZ,US,5401 S White Mountain Rd,1,-110.01875,34.2012
1231,Walmart Supercenter,Supercenter,80229,9901 Grant St,Thornton,CO,US,9901 Grant St,1,-104.986192,39.876267
1232,Walmart Supercenter,Supercenter,76513,2604 N Main St,Belton,TX,US,2604 N Main St,1,-97.45769,31.08081
1233,Walmart Supercenter,Supercenter,41240,470 No. Mayo Trail,Paintsville,KY,US,470 No. Mayo Trail,0.992269,-82.824334,37.823317
1234,Walmart Supercenter,Supercenter,42633,175 Walmart Plaza Dr,Monticello,KY,US,175 Walmart Plaza Dr,1,-84.84994,36.858075
1235,Walmart Supercenter,Supercenter,78229,5025 Nw Loop 410,San Antonio,TX,US,5025 Nw Loop 410,1,-98.587191,29.48969
1236,Walmart Supercenter,Supercenter,27534,1002 N Spence Ave,Goldsboro,NC,US,1002 N Spence Ave,1,-77.945729,35.386434
1237,Walmart Supercenter,Supercenter,28339,590 E Jackson Blvd,Erwin,NC,US,590 E Jackson Blvd,1,-78.64792,35.320964
1238,Walmart Supercenter,Supercenter,28303,1550 Skibo Rd,Fayetteville,NC,US,1550 Skibo Rd,1,-78.957294,35.081728
1239,Walmart Supercenter,Supercenter,43078,1840 E Us Highway 36,Urbana,OH,US,1840 E Us Highway 36,1,-83.71885,40.10608
1240,Walmart Supercenter,Supercenter,85635,500 N Highway 90 Byp,Sierra Vista,AZ,US,500 N Highway 90 Byp,1,-110.25994,31.55997
1241,Walmart Supercenter,Supercenter,52807,5811 Elmore Ave,Davenport,IA,US,5811 Elmore Ave,1,-90.525578,41.58098
1242,Walmart Supercenter,Supercenter,28792,250 Highlands Square Dr,Hendersonville,NC,US,250 Highlands Square Dr,1,-82.437539,35.349401
1243,Walmart Supercenter,Supercenter,24112,976 Commonwealth Blvd,Martinsville,VA,US,976 Commonwealth Blvd,1,-79.902146,36.694001
1244,Walmart Supercenter,Supercenter,29687,3027 Wade Hampton Blvd,Taylors,SC,US,3027 Wade Hampton Blvd,1,-82.332218,34.908677
1245,Walmart Supercenter,Supercenter,33809,5800 Us Highway 98 N,Lakeland,FL,US,5800 Us Highway 98 N,0.8775,-81.976389,28.118814
1247,Walmart Supercenter,Supercenter,41701,120 Daniel Boone Plz,Hazard,KY,US,120 Daniel Boone Plz,1,-83.14999,37.26558
1248,Walmart Supercenter,Supercenter,38125,7525 Winchester Rd,Memphis,TN,US,7525 Winchester Rd,1,-89.81131,35.047647
1249,Walmart Supercenter,Supercenter,76903,610 W 29th St,San Angelo,TX,US,610 W 29th St,1,-100.46169,31.48545
1252,Walmart Supercenter,Supercenter,80130,6675 Business Center Dr,Highlands Ranch,CO,US,6675 Business Center Dr,1,-104.910776,39.562539
1253,Walmart Supercenter,Supercenter,78704,710 E Ben White Blvd,Austin,TX,US,710 E Ben White Blvd,1,-97.755268,30.219199
1254,Walmart Supercenter,Supercenter,76705,1521 Interstate 35 N,Bellmead,TX,US,1521 Interstate 35 N,1,-97.10973,31.59579
1255,Walmart Supercenter,Supercenter,28352,901 Us Highway 401 S,Laurinburg,NC,US,901 Us Highway 401 S,1,-79.48171,34.76093
1256,Walmart Supercenter,Supercenter,60435,2424 W Jefferson St,Joliet,IL,US,2424 W Jefferson St,1,-88.142169,41.51949
1257,Walmart Supercenter,Supercenter,79553,2614 N Swenson Street,Stamford,TX,US,2614 N Swenson Street,1,-99.79964,32.97162
1259,Walmart Supercenter,Supercenter,40701,60 S Stewart Rd,Corbin,KY,US,60 S Stewart Rd,1,-84.102817,36.972402
1260,Walmart Supercenter,Supercenter,39452,11228 Old 63 S,Lucedale,MS,US,11228 Old 63 S,1,-88.59774,30.90232
1261,Walmart Supercenter,Supercenter,28311,4601 Ramsey St,Fayetteville,NC,US,4601 Ramsey St,1,-78.883091,35.123653
1263,Walmart Supercenter,Supercenter,47715,401 N Burkhardt Rd,Evansville,IN,US,401 N Burkhardt Rd,1,-87.472524,37.979931
1264,Walmart Supercenter,Supercenter,43311,2281 Us Highway 68 S,Bellefontaine,OH,US,2281 Us Highway 68 S,0.80375,-83.757797,40.328134
1265,Walmart Supercenter,Supercenter,63136,10741 West Florissant Ave,Saint Louis,MO,US,10741 West Florissant Ave,0.805,-90.283647,38.766006
1266,Walmart Supercenter,Supercenter,70816,2171 Oneal Ln,Baton Rouge,LA,US,2171 Oneal Ln,1,-91.005305,30.437613
1267,Walmart Supercenter,Supercenter,53590,1905 Mccoy Rd,Sun Prairie,WI,US,1905 Mccoy Rd,1,-89.246589,43.174323
1268,Walmart Supercenter,Supercenter,28472,200 Columbus Corners Dr,Whiteville,NC,US,200 Columbus Corners Dr,1,-78.72467,34.303021
1270,Walmart Supercenter,Supercenter,29841,1201 Knox Ave,North Augusta,SC,US,1201 Knox Ave,1,-81.95741,33.50116
1271,Walmart Supercenter,Supercenter,39307,2400 Highway 19 N,Meridian,MS,US,2400 Highway 19 N,1,-88.749223,32.387192
1272,Walmart Supercenter,Supercenter,79549,5110 College Ave,Snyder,TX,US,5110 College Ave,1,-100.917805,32.69076
1273,Walmart Supercenter,Supercenter,80817,6310 S Us Highway 85-87,Fountain,CO,US,6310 S Us Highway 85-87,1,-104.736585,38.740551
1274,Walmart Supercenter,Supercenter,53190,1362 W Main St,Whitewater,WI,US,1362 W Main St,1,-88.756648,42.836348
1275,Walmart Supercenter,Supercenter,46052,2440 N Lebanon St,Lebanon,IN,US,2440 N Lebanon St,1,-86.477172,40.071767
1276,Walmart Supercenter,Supercenter,53081,3711 S Taylor Dr,Sheboygan,WI,US,3711 S Taylor Dr,1,-87.755232,43.715144
1277,Walmart Supercenter,Supercenter,54615,611 State Highway 54,Black River Falls,WI,US,611 State Highway 54,1,-90.834731,44.292087
1279,Walmart Supercenter,Supercenter,77037,10411 N Freeway 45,Houston,TX,US,10411 N Freeway 45,1,-95.41216,29.92839
1280,Walmart Supercenter,Supercenter,81501,2881 North Ave,Grand Junction,CO,US,2881 North Ave,1,-108.518882,39.075082
1281,Walmart Supercenter,Supercenter,29307,2151 E Main St,Spartanburg,SC,US,2151 E Main St,1,-81.877158,34.973189
1282,Walmart Supercenter,Supercenter,66901,140 E College Dr,Concordia,KS,US,140 E College Dr,1,-97.660195,39.550932
1283,Walmart Supercenter,Supercenter,32091,14500 Us Highway 301 S,Starke,FL,US,14500 Us Highway 301 S,1,-82.12955,29.92206
1284,Walmart Supercenter,Supercenter,36867,3700 Hwy 280/431 N.,Phenix City,AL,US,3700 Hwy 280/431 N.,0.496667,-85.03,32.49
1285,Walmart Supercenter,Supercenter,52501,1940 Venture Dr,Ottumwa,IA,US,1940 Venture Dr,1,-92.456129,41.013509
1286,Walmart Supercenter,Supercenter,29209,7520 Garners Ferry Rd,Columbia,SC,US,7520 Garners Ferry Rd,1,-80.939254,33.964745
1287,Walmart Supercenter,Supercenter,27215,3141 Garden Rd,Burlington,NC,US,3141 Garden Rd,1,-79.498888,36.071706
1288,Walmart Supercenter,Supercenter,27573,1049 Durham Rd Ste A,Roxboro,NC,US,1049 Durham Rd Ste A,1,-78.984902,36.37616
1289,Walmart Supercenter,Supercenter,45177,2825 Progress Way,Wilmington,OH,US,2825 Progress Way,1,-83.77931,39.45294
1290,Walmart Supercenter,Supercenter,28697,1801 Us Highway 421,Wilkesboro,NC,US,1801 Us Highway 421,1,-81.19045,36.15022
1291,Walmart Supercenter,Supercenter,85710,7150 E Speedway Blvd,Tucson,AZ,US,7150 E Speedway Blvd,1,-110.840063,32.233617
1292,Walmart Supercenter,Supercenter,24073,2400 N Franklin St,Christiansburg,VA,US,2400 N Franklin St,1,-80.425907,37.160537
1293,Walmart Supercenter,Supercenter,30906,3209 Deans Bridge Rd,Augusta,GA,US,3209 Deans Bridge Rd,1,-82.062957,33.424458
1294,Walmart Supercenter,Supercenter,46953,3240 Southwestern,Marion,IN,US,3240 Southwestern,1,-85.67791,40.5295
1295,Walmart Supercenter,Supercenter,73446,1100 S 1st St,Madill,OK,US,1100 S 1st St,1,-96.765028,34.069959
1296,Walmart Supercenter,Supercenter,78586,1126 W Us Highway 77,San Benito,TX,US,1126 W Us Highway 77,1,-97.6348,26.14382
1297,Walmart Supercenter,Supercenter,32626,2201 N Young Blvd,Chiefland,FL,US,2201 N Young Blvd,1,-82.868372,29.502404
1298,Walmart Supercenter,Supercenter,28546,2025 N Marine Blvd,Jacksonville,NC,US,2025 N Marine Blvd,1,-77.39303,34.779232
1299,Walmart Supercenter,Supercenter,86326,2003 E Rodeo Dr,Cottonwood,AZ,US,2003 E Rodeo Dr,1,-112.000444,34.713133
1300,Walmart Supercenter,Supercenter,28562,3105 Dr M L King Jr Blvd,New Bern,NC,US,3105 Dr M L King Jr Blvd,0.675758,-77.0962099,35.1020374
1301,Walmart Supercenter,Supercenter,24014,5350 Clearbrook Village Ln,Roanoke,VA,US,5350 Clearbrook Village Ln,1,-79.950699,37.206715
1302,Walmart Supercenter,Supercenter,24273,780 Commonwealth Dr,Norton,VA,US,780 Commonwealth Dr,1,-82.601509,36.956139
1303,Walmart Supercenter,Supercenter,78628,620 S Interstate 35,Georgetown,TX,US,620 S Interstate 35,1,-97.691058,30.645772
1304,Walmart Supercenter,Supercenter,46582,2501 Walton Blvd,Warsaw,IN,US,2501 Walton Blvd,1,-85.85603,41.271648
1305,Walmart Supercenter,Supercenter,53546,3800 Deerfield Dr,Janesville,WI,US,3800 Deerfield Dr,1,-88.986654,42.725561
1306,Walmart Supercenter,Supercenter,88310,233 S New York Ave,Alamogordo,NM,US,233 S New York Ave,1,-105.957874,32.887901
1307,Walmart Supercenter,Supercenter,60914,2080 No. St. Route 50,Bradley,IL,US,2080 No. St. Route 50,0.490625,-87.88,41.16
1308,Walmart Supercenter,Supercenter,80123,7700 W Quincy Ave,Littleton,CO,US,7700 W Quincy Ave,1,-105.083075,39.636505
1309,Walmart Supercenter,Supercenter,24153,1851 W Main St,Salem,VA,US,1851 W Main St,1,-80.088916,37.28978
1310,Walmart Supercenter,Supercenter,47802,5555 S Us Hwy #41,Terre Haute,IN,US,5555 S Us Hwy #41,1,-87.405824,39.399851
1311,Walmart Supercenter,Supercenter,31909,5448 Whittlesey Blvd Ste B,Columbus,GA,US,5448 Whittlesey Blvd Ste B,1,-84.948416,32.540795
1312,Walmart Supercenter,Supercenter,28390,670 Lillington Hwy,Spring Lake,NC,US,670 Lillington Hwy,1,-78.965792,35.174304
1313,Walmart Supercenter,Supercenter,78214,1200 Se Military Dr,San Antonio,TX,US,1200 Se Military Dr,1,-98.479574,29.353898
1314,Walmart Supercenter,Supercenter,30519,3795 Buford Dr,Buford,GA,US,3795 Buford Dr,1,-83.989999,34.088975
1315,Walmart Supercenter,Supercenter,82009,2032 Dell Range Blvd,Cheyenne,WY,US,2032 Dell Range Blvd,1,-104.791266,41.161289
1316,Walmart Supercenter,Supercenter,54235,1536 Egg Harbor Rd,Sturgeon Bay,WI,US,1536 Egg Harbor Rd,1,-87.358684,44.852304
1317,Walmart Supercenter,Supercenter,28805,125 Bleachery Blvd,Asheville,NC,US,125 Bleachery Blvd,1,-82.515955,35.577251
1318,Walmart Supercenter,Supercenter,37912,6777 Clinton Hwy,Knoxville,TN,US,6777 Clinton Hwy,1,-84.02652,36.005668
1319,Walmart Supercenter,Supercenter,37938,7550 Norris Fwy,Knoxville,TN,US,7550 Norris Fwy,1,-83.938548,36.088647
1320,Walmart Supercenter,Supercenter,37920,7420 Chapman Hwy,Knoxville,TN,US,7420 Chapman Hwy,1,-83.844298,35.911161
1321,Walmart Supercenter,Supercenter,27577,1299 N Brightleaf Blvd,Smithfield,NC,US,1299 N Brightleaf Blvd,1,-78.309198,35.523173
1322,Walmart Supercenter,Supercenter,27292,160 Lowes Blvd,Lexington,NC,US,160 Lowes Blvd,1,-80.259557,35.794449
1323,Walmart,Store,61604,3315 N University St,Peoria,IL,US,3315 N University St,1,-89.615448,40.728134
1324,Walmart Supercenter,Supercenter,85621,100 W White Park Dr,Nogales,AZ,US,100 W White Park Dr,1,-110.932391,31.360992
1325,Walmart,Store,85705,455 E Wetmore Rd,Tucson,AZ,US,455 E Wetmore Rd,1,-110.965216,32.288229
1326,Walmart Supercenter,Supercenter,68803,2250 N Diers Ave,Grand Island,NE,US,2250 N Diers Ave,1,-98.386547,40.942765
1327,Walmart Supercenter,Supercenter,47250,567 Ivy Tech Dr,Madison,IN,US,567 Ivy Tech Dr,1,-85.378078,38.783979
1328,Walmart Supercenter,Supercenter,86047,700 Mikes Pike St,Winslow,AZ,US,700 Mikes Pike St,1,-110.701562,35.041913
1329,Walmart Supercenter,Supercenter,46947,240 Mall Rd,Logansport,IN,US,240 Mall Rd,1,-86.312353,40.761337
1330,Walmart Supercenter,Supercenter,45805,2450 Allentown Rd,Lima,OH,US,2450 Allentown Rd,1,-84.15239,40.75326
1331,Walmart Supercenter,Supercenter,45365,2400 Michigan St,Sidney,OH,US,2400 Michigan St,1,-84.191916,40.28985
1332,Walmart Supercenter,Supercenter,68776,1601 Cornhusker Dr,South Sioux City,NE,US,1601 Cornhusker Dr,1,-96.42784,42.46338
1333,Walmart Supercenter,Supercenter,45891,301 Town Center Blvd,Van Wert,OH,US,301 Town Center Blvd,1,-84.578162,40.888446
1334,Walmart Supercenter,Supercenter,85532,100 South Ragus Rd,Claypool,AZ,US,100 South Ragus Rd,0.605714,-110.8341839,33.4132964
1335,Walmart Supercenter,Supercenter,24450,1233 N Lee Hwy,Lexington,VA,US,1233 N Lee Hwy,1,-79.409809,37.805911
1336,Walmart,Store,24354,1193 N Main St,Marion,VA,US,1193 N Main St,1,-81.500799,36.846537
1337,Walmart Supercenter,Supercenter,28621,548 Cc Camp Rd,Elkin,NC,US,548 Cc Camp Rd,1,-80.832239,36.275919
1338,Walmart Supercenter,Supercenter,31903,3515 Victory Drive,Columbus,GA,US,3515 Victory Drive,1,-84.945808,32.423437
1339,Walmart Supercenter,Supercenter,29223,10060 Two Notch Rd,Columbia,SC,US,10060 Two Notch Rd,1,-80.886636,34.110526
1340,Walmart Supercenter,Supercenter,30038,5401 Fairington Rd,Lithonia,GA,US,5401 Fairington Rd,1,-84.167678,33.700362
1341,Walmart Supercenter,Supercenter,47712,335 S Red Bank Rd,Evansville,IN,US,335 S Red Bank Rd,1,-87.635561,37.973146
1342,Walmart Supercenter,Supercenter,70065,300 W Esplanade Ave,Kenner,LA,US,300 W Esplanade Ave,1,-90.26906,30.02281
1344,Walmart Supercenter,Supercenter,24401,1028 Richmond Avenue C.,Staunton,VA,US,1028 Richmond Avenue C.,0.802857,-79.048072,38.135184
1345,Walmart Supercenter,Supercenter,24592,3471 Old Halifax Rd,South Boston,VA,US,3471 Old Halifax Rd,1,-78.910651,36.735402
1346,Walmart Supercenter,Supercenter,39564,3911 Bienville Blvd,Ocean Springs,MS,US,3911 Bienville Blvd,1,-88.760255,30.411685
1347,Walmart Supercenter,Supercenter,78209,1430 Austin Hwy,San Antonio,TX,US,1430 Austin Hwy,1,-98.436437,29.490226
1348,Walmart Supercenter,Supercenter,28412,5135 Carolina Beach Rd,Wilmington,NC,US,5135 Carolina Beach Rd,1,-77.896608,34.146215
1349,Walmart Supercenter,Supercenter,33351,3306 North University Drive,Sunrise,FL,US,3306 North University Drive,1,-80.254089,26.168565
1350,Walmart Supercenter,Supercenter,24502,3900 Wards Rd,Lynchburg,VA,US,3900 Wards Rd,1,-79.185567,37.354069
1351,Walmart Supercenter,Supercenter,25801,1330 No. Eisenhower Dr,Beckley,WV,US,1330 No. Eisenhower Dr,0.993742,-81.176898,37.805493
1352,Walmart Supercenter,Supercenter,28466,5625 S Nc 41 Hwy,Wallace,NC,US,5625 S Nc 41 Hwy,1,-77.969088,34.739417
1353,Walmart Supercenter,Supercenter,70123,5110 Jefferson Hwy,Harahan,LA,US,5110 Jefferson Hwy,1,-90.179526,29.949443
1354,Walmart Supercenter,Supercenter,27889,570 Pamlico Plz,Washington,NC,US,570 Pamlico Plz,1,-77.063623,35.559777
1355,Walmart Supercenter,Supercenter,28557,300 Nc Highway 24,Morehead City,NC,US,300 Nc Highway 24,1,-76.812335,34.73552
1356,Walmart Supercenter,Supercenter,46151,410 Grand Valley Blvd,Martinsville,IN,US,410 Grand Valley Blvd,1,-86.407155,39.418152
1357,Walmart Supercenter,Supercenter,88061,2501 Highway 180 E,Silver City,NM,US,2501 Highway 180 E,1,-108.25268,32.78757
1358,Walmart Supercenter,Supercenter,29488,2110 Bells Hwy,Walterboro,SC,US,2110 Bells Hwy,1,-80.691404,32.933261
1359,Walmart Supercenter,Supercenter,29406,7400 Rivers Ave,North Charleston,SC,US,7400 Rivers Ave,0.994286,-80.037688,32.939744
1360,Walmart Supercenter,Supercenter,25840,204 Town Center Rd,Fayetteville,WV,US,204 Town Center Rd,1,-81.119681,38.034276
1361,Walmart Supercenter,Supercenter,51106,3400 Singing Hills Blvd,Sioux City,IA,US,3400 Singing Hills Blvd,1,-96.363479,42.434585
1362,Walmart Supercenter,Supercenter,32541,15017 Emerald Coast Pkwy,Destin,FL,US,15017 Emerald Coast Pkwy,1,-86.449837,30.38915
1363,Walmart Supercenter,Supercenter,30650,1681 Eatonton Rd,Madison,GA,US,1681 Eatonton Rd,1,-83.480049,33.565849
1364,Walmart Supercenter,Supercenter,86404,5695 Highway 95 N,Lake Havasu City,AZ,US,5695 Highway 95 N,1,-114.36995,34.54498
1365,Walmart,Store,54016,2222 Crest View Dr,Hudson,WI,US,2222 Crest View Dr,1,-92.72712,44.959588
1366,Walmart Supercenter,Supercenter,54452,505 S. Pine Ridge Avenue,Merrill,WI,US,505 S. Pine Ridge Avenue,1,-89.650191,45.175885
1367,Walmart Supercenter,Supercenter,31093,2720 Watson Blvd,Warner Robins,GA,US,2720 Watson Blvd,1,-83.673841,32.620764
1368,Walmart Supercenter,Supercenter,45693,11217 State Route 41,West Union,OH,US,11217 State Route 41,1,-83.564312,38.784149
